-6.235281467021697166e-02,-6.089514485128254273e-02,-1.264392025193114888e+00,4.675463627967879066e-01,1.361605758721170067e+00,-2.690460356556097499e-01,4.001044280554289512e-01,1.560115663450607482e+00,6.781150012658827553e-01,3.300060400727083398e-01,9.873325823866929696e-01,1.684486839563450189e-01,-7.111159150572656795e-01,-7.744662893843310414e-01
-6.581131016379985210e-01,-5.216859754996931997e-01,-1.732062018958797189e+00,-8.211747772371579268e-01,-1.523013407282945320e+00,-1.413991376527399479e+00,3.513365883173351634e-01,2.881242432807891787e-02,-1.009143559546183538e-01,-1.545218487469183888e+00,-1.549802703921464575e-01,-6.698302893740755437e-02,-5.090166699122773419e-01,1.678928956674823780e+00
-1.560572781994352121e-01,4.299401465648415299e-01,-1.147626348567084946e-02,6.549924643488463927e-01,-9.779870796419119772e-02,6.953529947953249746e-01,-6.134964662840335370e-01,1.398963502822591742e+00,1.155433650083740882e-01,-1.183311659596815835e+00,-3.871151701071887663e-01,5.080640570682241203e-02,9.604234515827783092e-01,4.624462566008444298e-01
-6.001195967591902436e-01,-1.176588096322338295e+00,-8.145547615844442868e-01,1.168476222653049401e+00,8.467441142686318312e-01,1.181208239815326522e+00,-2.422025889146865563e+00,1.156266990362566222e-01,4.234622319212087982e-01,2.317744965515813604e-01,7.531340666737607048e-01,1.262243544581357346e+00,1.761305146142512212e-01,1.760349613306123606e-01
1.545783784973862707e+00,7.320524122412537249e-01,-2.956123171321785037e-01,8.606202674928838947e-01,6.536158017808260112e-01,4.105718533783379032e-01,-7.563746062968049744e-01,9.320375402319029945e-01,-6.548363202759069912e-01,-2.043566520080941917e-01,-3.443220600836001677e-01,1.128668394918596496e+00,-4.650967464359299641e-01,-4.502455071001152942e-01
-7.695659185659309287e-01,-6.565595299527553497e-01,-8.134176941355227841e-01,3.534205437841193564e-01,7.480372753609615573e-03,1.495863174306237275e-01,1.192926280996206012e-01,-1.086887934904546160e+00,1.988212923430535461e+00,-1.372578190781825191e-01,8.353873130293162919e-02,1.888549329886547001e+00,1.230481369458559904e+00,4.155277857113020556e-01
-1.879357836007820470e+00,-3.801893975024234207e-01,-3.138469162027970882e-01,-3.627806621456887703e-01,6.342678874741008999e-01,4.412533124177100419e-01,-1.509778873172521685e+00,-1.253645589477378808e+00,-2.406580222211380349e+00,1.299794759742555650e+00,-1.155560557805041189e+00,-6.878612281763657466e-01,5.306348678797520035e-01,-2.896017774419398227e-01
-1.236836038487038270e+00,1.376286461755683366e+00,2.520959610854434096e-01,-5.069292205665506534e-01,-2.746814660502808758e-01,-2.178577202779551358e-01,-1.336100152320827128e+00,6.110320457550886264e-01,9.045376344728157658e-01,-1.031244132469445240e+00,-2.215107164917021088e+00,-5.976354565005261854e-01,-1.381491842864604469e-01,1.885971972321348167e+00
5.696437232744108181e-01,-1.374285522818780025e+00,-9.689305735083717508e-01,-8.742960323619082263e-01,-1.092174443110813381e-01,7.799212142944800252e-01,-5.701741605069364782e-01,5.782602105147774951e-01,-7.866304471392487896e-01,-1.153462517929930264e+00,-7.126996786672776807e-01,1.999779723990100233e-01,1.262643632150060924e+00,1.475248378117718140e+00
-5.302667290595982630e-01,-1.703671570205806063e+00,-6.422753468466629867e-01,1.192383336415451911e+00,6.327219196038672555e-01,8.811741515196296337e-01,-1.397863819831621779e+00,-9.579824576234252653e-01,9.519064531282461772e-01,8.461514368975018296e-01,-1.291209838643353702e+00,6.787240288184450687e-01,-2.537510915942812861e+00,4.517070916160674243e-01
